id,year,state_name,state_code,cause,gender,number_of_deaths,severity_level,risk_category,decade,age_group
4537,2019,Kerala,32,Illness (Other Prolonged Illness),Male,518.0,High,Health,2010s,60+
4538,2019,Kerala,32,Illness (Other Prolonged Illness),Transgender,0.0,Low,Health,2010s,60+
4539,2019,Kerala,32,Illness (Paralysis),Female,17.0,Low,Health,2010s,60+
4540,2019,Kerala,32,Illness (Paralysis),Male,37.0,Low,Health,2010s,60+
4541,2019,Kerala,32,Illness (Paralysis),Transgender,0.0,Low,Health,2010s,60+
4542,2019,Kerala,32,Illness (Total),Female,512.0,High,Health,2010s,60+
4543,2019,Kerala,32,Illness (Total),Male,1413.0,High,Health,2010s,60+
4544,2019,Kerala,32,Illness (Total),Transgender,0.0,Low,Health,2010s,60+
4545,2019,Kerala,32,Impotency/Infertility,Female,9.0,Low,Health,2010s,45-59
4546,2019,Kerala,32,Impotency/Infertility,Male,11.0,Low,Health,2010s,45-59
4547,2019,Kerala,32,Impotency/Infertility,Transgender,0.0,Low,Health,2010s,45-59
4548,2019,Kerala,32,Love Affairs,Female,94.0,Low,Social,2010s,15-24
4549,2019,Kerala,32,Love Affairs,Male,136.0,Medium,Social,2010s,15-24
4550,2019,Kerala,32,Love Affairs,Transgender,0.0,Low,Social,2010s,15-24
4551,2019,Kerala,32,Marriage Related Issues (Divorce),Female,4.0,Low,Social,2010s,25-44
4552,2019,Kerala,32,Marriage Related Issues (Divorce),Male,11.0,Low,Social,2010s,25-44
4553,2019,Kerala,32,Marriage Related Issues (Divorce),Transgender,0.0,Low,Social,2010s,25-44
4554,2019,Kerala,32,Marriage Related Issues (Dowry Related Issues),Female,4.0,Low,Social,2010s,25-44
4555,2019,Kerala,32,Marriage Related Issues (Dowry Related Issues),Male,0.0,Low,Social,2010s,25-44
4556,2019,Kerala,32,Marriage Related Issues (Dowry Related Issues),Transgender,0.0,Low,Social,2010s,25-44
4557,2019,Kerala,32,Marriage Related Issues (Extra Marital Affairs),Female,11.0,Low,Social,2010s,25-44
4558,2019,Kerala,32,Marriage Related Issues (Extra Marital Affairs),Male,32.0,Low,Social,2010s,25-44
4559,2019,Kerala,32,Marriage Related Issues (Extra Marital Affairs),Transgender,0.0,Low,Social,2010s,25-44
4560,2019,Kerala,32,Marriage Related Issues (Non-Settlement Of Marriage),Female,4.0,Low,Social,2010s,25-44
4561,2019,Kerala,32,Marriage Related Issues (Non-Settlement Of Marriage),Male,32.0,Low,Social,2010s,25-44
4562,2019,Kerala,32,Marriage Related Issues (Non-Settlement Of Marriage),Transgender,0.0,Low,Social,2010s,25-44
4563,2019,Kerala,32,Marriage Related Issues (Others),Female,17.0,Low,Social,2010s,25-44
4564,2019,Kerala,32,Marriage Related Issues (Others),Male,30.0,Low,Social,2010s,25-44
4565,2019,Kerala,32,Marriage Related Issues (Others),Transgender,0.0,Low,Social,2010s,25-44
4566,2019,Kerala,32,Marriage Related Issues (Total),Female,40.0,Low,Social,2010s,25-44
4567,2019,Kerala,32,Marriage Related Issues (Total),Male,105.0,Medium,Social,2010s,25-44
4568,2019,Kerala,32,Marriage Related Issues (Total),Transgender,0.0,Low,Social,2010s,25-44
4569,2019,Kerala,32,Other Causes,Female,142.0,Medium,Psychological,2010s,25-44
4570,2019,Kerala,32,Other Causes,Male,516.0,High,Psychological,2010s,25-44
4571,2019,Kerala,32,Other Causes,Transgender,0.0,Low,Psychological,2010s,25-44
4572,2019,Kerala,32,"Physical Abuse (Rape, Etc.)",Female,4.0,Low,Crime,2010s,18-29
4573,2019,Kerala,32,"Physical Abuse (Rape, Etc.)",Male,0.0,Low,Crime,2010s,18-29
4574,2019,Kerala,32,"Physical Abuse (Rape, Etc.)",Transgender,0.0,Low,Crime,2010s,18-29
4575,2019,Kerala,32,Poverty,Female,0.0,Low,Financial,2010s,45-59
4576,2019,Kerala,32,Poverty,Male,1.0,Low,Financial,2010s,45-59
4577,2019,Kerala,32,Poverty,Transgender,0.0,Low,Financial,2010s,45-59
4578,2019,Kerala,32,Professional/Career Problem,Female,5.0,Low,Financial,2010s,25-44
4579,2019,Kerala,32,Professional/Career Problem,Male,60.0,Low,Financial,2010s,25-44
4580,2019,Kerala,32,Professional/Career Problem,Transgender,0.0,Low,Financial,2010s,25-44
4581,2019,Kerala,32,Property Dispute,Female,5.0,Low,Financial,2010s,45-59
4582,2019,Kerala,32,Property Dispute,Male,29.0,Low,Financial,2010s,45-59
4583,2019,Kerala,32,Property Dispute,Transgender,0.0,Low,Financial,2010s,45-59
4584,2019,Kerala,32,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Female,1.0,Low,Social,2010s,25-44
4585,2019,Kerala,32,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,4.0,Low,Social,2010s,25-44
4586,2019,Kerala,32,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Transgender,0.0,Low,Social,2010s,25-44
4587,2019,Kerala,32,Unemployment,Female,6.0,Low,Financial,2010s,25-44
4588,2019,Kerala,32,Unemployment,Male,75.0,Low,Financial,2010s,25-44
4589,2019,Kerala,32,Unemployment,Transgender,0.0,Low,Financial,2010s,25-44
4590,2019,Lakshadweep,31,Bankruptcy Or Indebtedness,Female,0.0,Low,Financial,2010s,45-59
4591,2019,Lakshadweep,31,Bankruptcy Or Indebtedness,Male,0.0,Low,Financial,2010s,45-59
4592,2019,Lakshadweep,31,Bankruptcy Or Indebtedness,Transgender,0.0,Low,Financial,2010s,45-59
4593,2019,Lakshadweep,31,Causes Not Known,Female,0.0,Low,Psychological,2010s,25-44
4594,2019,Lakshadweep,31,Causes Not Known,Male,0.0,Low,Psychological,2010s,25-44
4595,2019,Lakshadweep,31,Causes Not Known,Transgender,0.0,Low,Psychological,2010s,25-44
4596,2019,Lakshadweep,31,Death Of Dear Person,Female,0.0,Low,Social,2010s,45-59
4597,2019,Lakshadweep,31,Death Of Dear Person,Male,0.0,Low,Social,2010s,45-59
4598,2019,Lakshadweep,31,Death Of Dear Person,Transgender,0.0,Low,Social,2010s,45-59
4599,2019,Lakshadweep,31,Drug Abuse/Alcoholic Addiction,Female,0.0,Low,Health,2010s,18-29
4600,2019,Lakshadweep,31,Drug Abuse/Alcoholic Addiction,Male,0.0,Low,Health,2010s,18-29
4601,2019,Lakshadweep,31,Drug Abuse/Alcoholic Addiction,Transgender,0.0,Low,Health,2010s,18-29
4602,2019,Lakshadweep,31,Failure In Examination,Female,0.0,Low,Educational,2010s,15-24
4603,2019,Lakshadweep,31,Failure In Examination,Male,0.0,Low,Educational,2010s,15-24
4604,2019,Lakshadweep,31,Failure In Examination,Transgender,0.0,Low,Educational,2010s,15-24
4605,2019,Lakshadweep,31,Fall In Social Reputation,Female,0.0,Low,Social,2010s,18-29
4606,2019,Lakshadweep,31,Fall In Social Reputation,Male,0.0,Low,Social,2010s,18-29
4607,2019,Lakshadweep,31,Fall In Social Reputation,Transgender,0.0,Low,Social,2010s,18-29
4608,2019,Lakshadweep,31,Family Problems,Female,0.0,Low,Social,2010s,25-44
4609,2019,Lakshadweep,31,Family Problems,Male,0.0,Low,Social,2010s,25-44
4610,2019,Lakshadweep,31,Family Problems,Transgender,0.0,Low,Social,2010s,25-44
4611,2019,Lakshadweep,31,Ideological Causes/Hero Worshipping,Female,0.0,Low,Psychological,2010s,18-29
4612,2019,Lakshadweep,31,Ideological Causes/Hero Worshipping,Male,0.0,Low,Psychological,2010s,18-29
4613,2019,Lakshadweep,31,Ideological Causes/Hero Worshipping,Transgender,0.0,Low,Psychological,2010s,18-29
4614,2019,Lakshadweep,31,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Female,0.0,Low,Relationship,2010s,18-29
4615,2019,Lakshadweep,31,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Male,0.0,Low,Relationship,2010s,18-29
4616,2019,Lakshadweep,31,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Transgender,0.0,Low,Relationship,2010s,18-29
4617,2019,Lakshadweep,31,Illness (Aids/Std),Female,0.0,Low,Health,2010s,60+
4618,2019,Lakshadweep,31,Illness (Aids/Std),Male,0.0,Low,Health,2010s,60+
4619,2019,Lakshadweep,31,Illness (Aids/Std),Transgender,0.0,Low,Health,2010s,60+
4620,2019,Lakshadweep,31,Illness (Cancer),Female,0.0,Low,Health,2010s,60+
4621,2019,Lakshadweep,31,Illness (Cancer),Male,0.0,Low,Health,2010s,60+
4622,2019,Lakshadweep,31,Illness (Cancer),Transgender,0.0,Low,Health,2010s,60+
4623,2019,Lakshadweep,31,Illness (Insanity/Mental Illness),Female,0.0,Low,Mental Health,2010s,60+
4624,2019,Lakshadweep,31,Illness (Insanity/Mental Illness),Male,0.0,Low,Mental Health,2010s,60+
4625,2019,Lakshadweep,31,Illness (Insanity/Mental Illness),Transgender,0.0,Low,Mental Health,2010s,60+
4626,2019,Lakshadweep,31,Illness (Other Prolonged Illness),Female,0.0,Low,Health,2010s,60+
4627,2019,Lakshadweep,31,Illness (Other Prolonged Illness),Male,0.0,Low,Health,2010s,60+
4628,2019,Lakshadweep,31,Illness (Other Prolonged Illness),Transgender,0.0,Low,Health,2010s,60+
4629,2019,Lakshadweep,31,Illness (Paralysis),Female,0.0,Low,Health,2010s,60+
4630,2019,Lakshadweep,31,Illness (Paralysis),Male,0.0,Low,Health,2010s,60+
4631,2019,Lakshadweep,31,Illness (Paralysis),Transgender,0.0,Low,Health,2010s,60+
4632,2019,Lakshadweep,31,Illness (Total),Female,0.0,Low,Health,2010s,60+
4633,2019,Lakshadweep,31,Illness (Total),Male,0.0,Low,Health,2010s,60+
4634,2019,Lakshadweep,31,Illness (Total),Transgender,0.0,Low,Health,2010s,60+
4635,2019,Lakshadweep,31,Impotency/Infertility,Female,0.0,Low,Health,2010s,45-59
4636,2019,Lakshadweep,31,Impotency/Infertility,Male,0.0,Low,Health,2010s,45-59
4637,2019,Lakshadweep,31,Impotency/Infertility,Transgender,0.0,Low,Health,2010s,45-59
4638,2019,Lakshadweep,31,Love Affairs,Female,0.0,Low,Social,2010s,15-24
4639,2019,Lakshadweep,31,Love Affairs,Male,0.0,Low,Social,2010s,15-24
4640,2019,Lakshadweep,31,Love Affairs,Transgender,0.0,Low,Social,2010s,15-24
4641,2019,Lakshadweep,31,Marriage Related Issues (Divorce),Female,0.0,Low,Social,2010s,25-44
4642,2019,Lakshadweep,31,Marriage Related Issues (Divorce),Male,0.0,Low,Social,2010s,25-44
4643,2019,Lakshadweep,31,Marriage Related Issues (Divorce),Transgender,0.0,Low,Social,2010s,25-44
4644,2019,Lakshadweep,31,Marriage Related Issues (Dowry Related Issues),Female,0.0,Low,Social,2010s,25-44
4645,2019,Lakshadweep,31,Marriage Related Issues (Dowry Related Issues),Male,0.0,Low,Social,2010s,25-44
4646,2019,Lakshadweep,31,Marriage Related Issues (Dowry Related Issues),Transgender,0.0,Low,Social,2010s,25-44
4647,2019,Lakshadweep,31,Marriage Related Issues (Extra Marital Affairs),Female,0.0,Low,Social,2010s,25-44
4648,2019,Lakshadweep,31,Marriage Related Issues (Extra Marital Affairs),Male,0.0,Low,Social,2010s,25-44
4649,2019,Lakshadweep,31,Marriage Related Issues (Extra Marital Affairs),Transgender,0.0,Low,Social,2010s,25-44
4650,2019,Lakshadweep,31,Marriage Related Issues (Non-Settlement Of Marriage),Female,0.0,Low,Social,2010s,25-44
4651,2019,Lakshadweep,31,Marriage Related Issues (Non-Settlement Of Marriage),Male,0.0,Low,Social,2010s,25-44
4652,2019,Lakshadweep,31,Marriage Related Issues (Non-Settlement Of Marriage),Transgender,0.0,Low,Social,2010s,25-44
4653,2019,Lakshadweep,31,Marriage Related Issues (Others),Female,0.0,Low,Social,2010s,25-44
4654,2019,Lakshadweep,31,Marriage Related Issues (Others),Male,0.0,Low,Social,2010s,25-44
4655,2019,Lakshadweep,31,Marriage Related Issues (Others),Transgender,0.0,Low,Social,2010s,25-44
4656,2019,Lakshadweep,31,Marriage Related Issues (Total),Female,0.0,Low,Social,2010s,25-44
4657,2019,Lakshadweep,31,Marriage Related Issues (Total),Male,0.0,Low,Social,2010s,25-44
4658,2019,Lakshadweep,31,Marriage Related Issues (Total),Transgender,0.0,Low,Social,2010s,25-44
4659,2019,Lakshadweep,31,Other Causes,Female,0.0,Low,Psychological,2010s,25-44
4660,2019,Lakshadweep,31,Other Causes,Male,0.0,Low,Psychological,2010s,25-44
4661,2019,Lakshadweep,31,Other Causes,Transgender,0.0,Low,Psychological,2010s,25-44
4662,2019,Lakshadweep,31,"Physical Abuse (Rape, Etc.)",Female,0.0,Low,Crime,2010s,18-29
4663,2019,Lakshadweep,31,"Physical Abuse (Rape, Etc.)",Male,0.0,Low,Crime,2010s,18-29
4664,2019,Lakshadweep,31,"Physical Abuse (Rape, Etc.)",Transgender,0.0,Low,Crime,2010s,18-29
4665,2019,Lakshadweep,31,Poverty,Female,0.0,Low,Financial,2010s,45-59
4666,2019,Lakshadweep,31,Poverty,Male,0.0,Low,Financial,2010s,45-59
4667,2019,Lakshadweep,31,Poverty,Transgender,0.0,Low,Financial,2010s,45-59
4668,2019,Lakshadweep,31,Professional/Career Problem,Female,0.0,Low,Financial,2010s,25-44
4669,2019,Lakshadweep,31,Professional/Career Problem,Male,0.0,Low,Financial,2010s,25-44
4670,2019,Lakshadweep,31,Professional/Career Problem,Transgender,0.0,Low,Financial,2010s,25-44
4671,2019,Lakshadweep,31,Property Dispute,Female,0.0,Low,Financial,2010s,45-59
4672,2019,Lakshadweep,31,Property Dispute,Male,0.0,Low,Financial,2010s,45-59
4673,2019,Lakshadweep,31,Property Dispute,Transgender,0.0,Low,Financial,2010s,45-59
4674,2019,Lakshadweep,31,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Female,0.0,Low,Social,2010s,25-44
4675,2019,Lakshadweep,31,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,0.0,Low,Social,2010s,25-44
4676,2019,Lakshadweep,31,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Transgender,0.0,Low,Social,2010s,25-44
4677,2019,Lakshadweep,31,Unemployment,Female,0.0,Low,Financial,2010s,25-44
4678,2019,Lakshadweep,31,Unemployment,Male,0.0,Low,Financial,2010s,25-44
4679,2019,Lakshadweep,31,Unemployment,Transgender,0.0,Low,Financial,2010s,25-44
4680,2019,Madhya Pradesh,23,Bankruptcy Or Indebtedness,Female,2.0,Low,Financial,2010s,45-59
4681,2019,Madhya Pradesh,23,Bankruptcy Or Indebtedness,Male,48.0,Low,Financial,2010s,45-59
4682,2019,Madhya Pradesh,23,Bankruptcy Or Indebtedness,Transgender,0.0,Low,Financial,2010s,45-59
4683,2019,Madhya Pradesh,23,Causes Not Known,Female,532.0,High,Psychological,2010s,25-44
4684,2019,Madhya Pradesh,23,Causes Not Known,Male,1170.0,High,Psychological,2010s,25-44
4685,2019,Madhya Pradesh,23,Causes Not Known,Transgender,0.0,Low,Psychological,2010s,25-44
4686,2019,Madhya Pradesh,23,Death Of Dear Person,Female,59.0,Low,Social,2010s,45-59
4687,2019,Madhya Pradesh,23,Death Of Dear Person,Male,93.0,Low,Social,2010s,45-59
4688,2019,Madhya Pradesh,23,Death Of Dear Person,Transgender,0.0,Low,Social,2010s,45-59
4689,2019,Madhya Pradesh,23,Drug Abuse/Alcoholic Addiction,Female,30.0,Low,Health,2010s,18-29
4690,2019,Madhya Pradesh,23,Drug Abuse/Alcoholic Addiction,Male,1069.0,High,Health,2010s,18-29
4691,2019,Madhya Pradesh,23,Drug Abuse/Alcoholic Addiction,Transgender,0.0,Low,Health,2010s,18-29
4692,2019,Madhya Pradesh,23,Failure In Examination,Female,138.0,Medium,Educational,2010s,15-24
4693,2019,Madhya Pradesh,23,Failure In Examination,Male,94.0,Low,Educational,2010s,15-24
4694,2019,Madhya Pradesh,23,Failure In Examination,Transgender,0.0,Low,Educational,2010s,15-24
4695,2019,Madhya Pradesh,23,Fall In Social Reputation,Female,27.0,Low,Social,2010s,18-29
4696,2019,Madhya Pradesh,23,Fall In Social Reputation,Male,54.0,Low,Social,2010s,18-29
4697,2019,Madhya Pradesh,23,Fall In Social Reputation,Transgender,0.0,Low,Social,2010s,18-29
4698,2019,Madhya Pradesh,23,Family Problems,Female,1595.0,High,Social,2010s,25-44
4699,2019,Madhya Pradesh,23,Family Problems,Male,2768.0,High,Social,2010s,25-44
4700,2019,Madhya Pradesh,23,Family Problems,Transgender,0.0,Low,Social,2010s,25-44
4701,2019,Madhya Pradesh,23,Ideological Causes/Hero Worshipping,Female,0.0,Low,Psychological,2010s,18-29
4702,2019,Madhya Pradesh,23,Ideological Causes/Hero Worshipping,Male,4.0,Low,Psychological,2010s,18-29
4703,2019,Madhya Pradesh,23,Ideological Causes/Hero Worshipping,Transgender,0.0,Low,Psychological,2010s,18-29
4704,2019,Madhya Pradesh,23,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Female,3.0,Low,Relationship,2010s,18-29
4705,2019,Madhya Pradesh,23,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Male,0.0,Low,Relationship,2010s,18-29
4706,2019,Madhya Pradesh,23,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Transgender,0.0,Low,Relationship,2010s,18-29
4707,2019,Madhya Pradesh,23,Illness (Aids/Std),Female,3.0,Low,Health,2010s,60+
4708,2019,Madhya Pradesh,23,Illness (Aids/Std),Male,14.0,Low,Health,2010s,60+
4709,2019,Madhya Pradesh,23,Illness (Aids/Std),Transgender,0.0,Low,Health,2010s,60+
4710,2019,Madhya Pradesh,23,Illness (Cancer),Female,9.0,Low,Health,2010s,60+
4711,2019,Madhya Pradesh,23,Illness (Cancer),Male,26.0,Low,Health,2010s,60+
4712,2019,Madhya Pradesh,23,Illness (Cancer),Transgender,0.0,Low,Health,2010s,60+
4713,2019,Madhya Pradesh,23,Illness (Insanity/Mental Illness),Female,420.0,Medium,Mental Health,2010s,60+
4714,2019,Madhya Pradesh,23,Illness (Insanity/Mental Illness),Male,843.0,High,Mental Health,2010s,60+
4715,2019,Madhya Pradesh,23,Illness (Insanity/Mental Illness),Transgender,0.0,Low,Mental Health,2010s,60+
4716,2019,Madhya Pradesh,23,Illness (Other Prolonged Illness),Female,276.0,Medium,Health,2010s,60+
4717,2019,Madhya Pradesh,23,Illness (Other Prolonged Illness),Male,543.0,High,Health,2010s,60+
4718,2019,Madhya Pradesh,23,Illness (Other Prolonged Illness),Transgender,1.0,Low,Health,2010s,60+
4719,2019,Madhya Pradesh,23,Illness (Paralysis),Female,23.0,Low,Health,2010s,60+
4720,2019,Madhya Pradesh,23,Illness (Paralysis),Male,67.0,Low,Health,2010s,60+
4721,2019,Madhya Pradesh,23,Illness (Paralysis),Transgender,0.0,Low,Health,2010s,60+
4722,2019,Madhya Pradesh,23,Illness (Total),Female,731.0,High,Health,2010s,60+
4723,2019,Madhya Pradesh,23,Illness (Total),Male,1493.0,High,Health,2010s,60+
4724,2019,Madhya Pradesh,23,Illness (Total),Transgender,1.0,Low,Health,2010s,60+
4725,2019,Madhya Pradesh,23,Impotency/Infertility,Female,29.0,Low,Health,2010s,45-59
4726,2019,Madhya Pradesh,23,Impotency/Infertility,Male,13.0,Low,Health,2010s,45-59
4727,2019,Madhya Pradesh,23,Impotency/Infertility,Transgender,0.0,Low,Health,2010s,45-59
4728,2019,Madhya Pradesh,23,Love Affairs,Female,198.0,Medium,Social,2010s,15-24
4729,2019,Madhya Pradesh,23,Love Affairs,Male,255.0,Medium,Social,2010s,15-24
4730,2019,Madhya Pradesh,23,Love Affairs,Transgender,0.0,Low,Social,2010s,15-24
4731,2019,Madhya Pradesh,23,Marriage Related Issues (Divorce),Female,3.0,Low,Social,2010s,25-44
4732,2019,Madhya Pradesh,23,Marriage Related Issues (Divorce),Male,11.0,Low,Social,2010s,25-44
4733,2019,Madhya Pradesh,23,Marriage Related Issues (Divorce),Transgender,0.0,Low,Social,2010s,25-44
4734,2019,Madhya Pradesh,23,Marriage Related Issues (Dowry Related Issues),Female,496.0,Medium,Social,2010s,25-44
4735,2019,Madhya Pradesh,23,Marriage Related Issues (Dowry Related Issues),Male,1.0,Low,Social,2010s,25-44
4736,2019,Madhya Pradesh,23,Marriage Related Issues (Dowry Related Issues),Transgender,0.0,Low,Social,2010s,25-44
4737,2019,Madhya Pradesh,23,Marriage Related Issues (Extra Marital Affairs),Female,69.0,Low,Social,2010s,25-44
4738,2019,Madhya Pradesh,23,Marriage Related Issues (Extra Marital Affairs),Male,45.0,Low,Social,2010s,25-44
4739,2019,Madhya Pradesh,23,Marriage Related Issues (Extra Marital Affairs),Transgender,0.0,Low,Social,2010s,25-44
4740,2019,Madhya Pradesh,23,Marriage Related Issues (Non-Settlement Of Marriage),Female,28.0,Low,Social,2010s,25-44
4741,2019,Madhya Pradesh,23,Marriage Related Issues (Non-Settlement Of Marriage),Male,61.0,Low,Social,2010s,25-44
4742,2019,Madhya Pradesh,23,Marriage Related Issues (Non-Settlement Of Marriage),Transgender,0.0,Low,Social,2010s,25-44
4743,2019,Madhya Pradesh,23,Marriage Related Issues (Others),Female,51.0,Low,Social,2010s,25-44
4744,2019,Madhya Pradesh,23,Marriage Related Issues (Others),Male,50.0,Low,Social,2010s,25-44
4745,2019,Madhya Pradesh,23,Marriage Related Issues (Others),Transgender,0.0,Low,Social,2010s,25-44
4746,2019,Madhya Pradesh,23,Marriage Related Issues (Total),Female,647.0,High,Social,2010s,25-44
4747,2019,Madhya Pradesh,23,Marriage Related Issues (Total),Male,168.0,Medium,Social,2010s,25-44
4748,2019,Madhya Pradesh,23,Marriage Related Issues (Total),Transgender,0.0,Low,Social,2010s,25-44
4749,2019,Madhya Pradesh,23,Other Causes,Female,251.0,Medium,Psychological,2010s,25-44
4750,2019,Madhya Pradesh,23,Other Causes,Male,597.0,High,Psychological,2010s,25-44
4751,2019,Madhya Pradesh,23,Other Causes,Transgender,0.0,Low,Psychological,2010s,25-44
4752,2019,Madhya Pradesh,23,"Physical Abuse (Rape, Etc.)",Female,18.0,Low,Crime,2010s,18-29
4753,2019,Madhya Pradesh,23,"Physical Abuse (Rape, Etc.)",Male,0.0,Low,Crime,2010s,18-29
4754,2019,Madhya Pradesh,23,"Physical Abuse (Rape, Etc.)",Transgender,0.0,Low,Crime,2010s,18-29
4755,2019,Madhya Pradesh,23,Poverty,Female,10.0,Low,Financial,2010s,45-59
4756,2019,Madhya Pradesh,23,Poverty,Male,21.0,Low,Financial,2010s,45-59
4757,2019,Madhya Pradesh,23,Poverty,Transgender,0.0,Low,Financial,2010s,45-59
4758,2019,Madhya Pradesh,23,Professional/Career Problem,Female,21.0,Low,Financial,2010s,25-44
4759,2019,Madhya Pradesh,23,Professional/Career Problem,Male,79.0,Low,Financial,2010s,25-44
4760,2019,Madhya Pradesh,23,Professional/Career Problem,Transgender,0.0,Low,Financial,2010s,25-44
4761,2019,Madhya Pradesh,23,Property Dispute,Female,34.0,Low,Financial,2010s,45-59
4762,2019,Madhya Pradesh,23,Property Dispute,Male,56.0,Low,Financial,2010s,45-59
